"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2021";"0000";"20,2";"20,2";"20,0";"95,0";"95,0";"94,0";"19,3";"19,3";"19,1";"945,3";"945,4";"945,2";"0,0";"267,0";"3,9";"";"0,2"
"01/01/2021";"0100";"20,1";"20,2";"20,1";"95,0";"95,0";"94,0";"19,2";"19,3";"19,2";"945,4";"945,4";"945,2";"0,0";"290,0";"1,4";"";"0,0"
"01/01/2021";"0200";"20,2";"20,3";"20,0";"95,0";"95,0";"94,0";"19,3";"19,4";"19,1";"945,8";"945,8";"945,4";"1,9";"296,0";"3,7";"";"0,0"
"01/01/2021";"0300";"20,3";"20,4";"20,2";"95,0";"95,0";"95,0";"19,5";"19,5";"19,3";"946,0";"946,0";"945,7";"1,5";"57,0";"3,7";"";"0,0"
"01/01/2021";"0400";"20,2";"20,4";"20,1";"95,0";"95,0";"95,0";"19,4";"19,5";"19,3";"945,0";"946,0";"945,0";"0,0";"97,0";"2,3";"";"0,0"
"01/01/2021";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2021";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2021";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2021";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2021";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/01/2021";"1000";"20,4";"20,4";"20,0";"95,0";"95,0";"95,0";"19,6";"19,6";"19,2";"945,9";"946,0";"945,6";"0,0";"329,0";"0,3";"134,30";"0,0"
"01/01/2021";"1100";"20,8";"20,9";"20,3";"95,0";"95,0";"95,0";"19,9";"20,1";"19,5";"946,2";"946,2";"945,8";"0,2";"327,0";"2,6";"499,60";"0,0"
"01/01/2021";"1200";"22,4";"22,8";"20,7";"84,0";"95,0";"81,0";"19,4";"20,6";"19,0";"946,6";"946,7";"946,2";"1,0";"264,0";"2,8";"1005,70";"0,0"
"01/01/2021";"1300";"22,9";"22,9";"22,2";"82,0";"85,0";"81,0";"19,6";"20,0";"19,0";"946,9";"947,0";"946,6";"0,4";"257,0";"2,5";"666,40";"0,0"
"01/01/2021";"1400";"23,3";"23,3";"22,6";"80,0";"83,0";"79,0";"19,7";"19,9";"19,2";"946,9";"947,0";"946,8";"0,9";"172,0";"2,4";"919,90";"0,0"
"01/01/2021";"1500";"24,8";"24,9";"23,3";"73,0";"80,0";"73,0";"19,7";"20,3";"19,1";"946,5";"946,9";"946,5";"1,2";"110,0";"3,3";"1734,80";"0,0"
"01/01/2021";"1600";"25,3";"26,0";"24,4";"71,0";"76,0";"71,0";"19,7";"21,3";"19,0";"946,1";"946,6";"946,1";"2,0";"26,0";"3,5";"1528,50";"0,0"
"01/01/2021";"1700";"23,4";"26,0";"23,4";"81,0";"81,0";"68,0";"20,0";"20,5";"19,2";"945,4";"946,1";"945,3";"2,2";"262,0";"6,0";"1408,90";"0,0"
"01/01/2021";"1800";"26,1";"28,3";"23,3";"71,0";"82,0";"60,0";"20,4";"20,8";"19,5";"944,3";"945,4";"944,3";"2,9";"162,0";"6,0";"2768,20";"0,0"
"01/01/2021";"1900";"25,2";"26,6";"25,1";"76,0";"79,0";"69,0";"20,6";"22,1";"19,8";"943,9";"944,3";"943,8";"3,2";"115,0";"6,3";"2375,40";"0,0"
"01/01/2021";"2000";"20,6";"25,2";"20,0";"95,0";"95,0";"75,0";"19,7";"20,9";"19,1";"944,6";"944,9";"943,9";"0,0";"293,0";"11,6";"162,20";"22,6"
"01/01/2021";"2100";"21,0";"21,2";"20,6";"95,0";"95,0";"95,0";"20,2";"20,3";"19,8";"944,9";"945,1";"944,6";"1,4";"237,0";"2,8";"189,10";"9,0"
"01/01/2021";"2200";"21,7";"22,1";"21,0";"95,0";"95,0";"95,0";"20,8";"21,3";"20,2";"945,8";"945,8";"944,6";"1,3";"74,0";"2,8";"284,10";"1,2"
"01/01/2021";"2300";"21,5";"21,8";"21,5";"94,0";"95,0";"94,0";"20,5";"20,8";"20,5";"946,1";"946,2";"945,8";"0,9";"77,0";"2,4";"1,00";"0,0"
"02/01/2021";"0000";"20,7";"21,6";"20,7";"94,0";"94,0";"94,0";"19,7";"20,6";"19,7";"946,2";"946,2";"945,8";"0,3";"186,0";"2,4";"";"0,2"
