Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
14/10/2025;0;20,2;;;85,4;;;;;;;;;0,9;;;;0,0
14/10/2025;100;19,7;;;90,4;;;;;;;;;0,3;;;;0,0
14/10/2025;200;19,7;;;90,8;;;;;;;;;0,1;;;;0,0
14/10/2025;300;20,0;;;88,1;;;;;;;;;0,3;;;;0,0
14/10/2025;400;19,9;;;90,8;;;;;;;;;0,4;;;;0,0
14/10/2025;500;20,0;;;92,3;;;;;;;;;0,9;;;;0,0
14/10/2025;600;19,9;;;94,3;;;;;;;;;0,3;;;;0,0
14/10/2025;700;19,6;;;96,6;;;;;;;;;0,0;;;;0,0
14/10/2025;800;19,1;;;99,1;;;;;;;;;0,0;;;;0,0
14/10/2025;900;19,2;;;99,7;;;;;;;;;0,2;;;;0,0
14/10/2025;1000;20,1;;;91,8;;;;;;;;;0,4;;;;0,0
14/10/2025;1100;21,3;;;79,4;;;;;;;;;0,5;;;;0,0
14/10/2025;1200;23,5;;;68,2;;;;;;;;;0,5;;;;0,0
14/10/2025;1300;24,6;;;60,6;;;;;;;;;0,7;;;;0,0
14/10/2025;1400;25,1;;;56,5;;;;;;;;;1,3;;;;0,0
14/10/2025;1500;26,4;;;52,1;;;;;;;;;0,9;;;;0,0
14/10/2025;1600;26,9;;;50,1;;;;;;;;;0,9;;;;0,0
14/10/2025;1700;27,5;;;47,5;;;;;;;;;1,4;;;;0,0
14/10/2025;1800;27,6;;;46,8;;;;;;;;;1,5;;;;0,0
14/10/2025;1900;27,1;;;49,1;;;;;;;;;1,7;;;;0,0
14/10/2025;2000;26,6;;;48,4;;;;;;;;;2,1;;;;0,0
14/10/2025;2100;24,2;;;52,7;;;;;;;;;2,0;;;;0,0
14/10/2025;2200;21,4;;;60,3;;;;;;;;;1,4;;;;0,0
14/10/2025;2300;19,7;;;67,7;;;;;;;;;1,5;;;;0,0
15/10/2025;0;19,3;;;70,1;;;;;;;;;1,3;;;;0,0
15/10/2025;100;19,2;;;71,8;;;;;;;;;1,8;;;;0,0
15/10/2025;200;18,9;;;69,4;;;;;;;;;1,5;;;;0,0
15/10/2025;300;18,4;;;69,4;;;;;;;;;1,4;;;;0,0
15/10/2025;400;18,0;;;70,5;;;;;;;;;1,2;;;;0,0
15/10/2025;500;17,5;;;70,6;;;;;;;;;1,3;;;;0,0
15/10/2025;600;17,3;;;67,5;;;;;;;;;1,0;;;;0,0
15/10/2025;700;17,4;;;65,5;;;;;;;;;1,2;;;;0,0
15/10/2025;800;16,6;;;69,5;;;;;;;;;0,7;;;;0,0
15/10/2025;900;;;;;;;;;;;;;;;;;
15/10/2025;1000;;;;;;;;;;;;;;;;;
15/10/2025;1100;;;;;;;;;;;;;;;;;
15/10/2025;1200;;;;;;;;;;;;;;;;;
15/10/2025;1300;;;;;;;;;;;;;;;;;
15/10/2025;1400;;;;;;;;;;;;;;;;;
15/10/2025;1500;;;;;;;;;;;;;;;;;
15/10/2025;1600;;;;;;;;;;;;;;;;;
15/10/2025;1700;;;;;;;;;;;;;;;;;
15/10/2025;1800;;;;;;;;;;;;;;;;;
15/10/2025;1900;;;;;;;;;;;;;;;;;
15/10/2025;2000;;;;;;;;;;;;;;;;;
15/10/2025;2100;;;;;;;;;;;;;;;;;
15/10/2025;2200;;;;;;;;;;;;;;;;;
15/10/2025;2300;;;;;;;;;;;;;;;;;
16/10/2025;0;;;;;;;;;;;;;;;;;
16/10/2025;100;;;;;;;;;;;;;;;;;
16/10/2025;200;;;;;;;;;;;;;;;;;
16/10/2025;300;;;;;;;;;;;;;;;;;
16/10/2025;400;;;;;;;;;;;;;;;;;
16/10/2025;500;;;;;;;;;;;;;;;;;
16/10/2025;600;;;;;;;;;;;;;;;;;
16/10/2025;700;;;;;;;;;;;;;;;;;
16/10/2025;800;;;;;;;;;;;;;;;;;
16/10/2025;900;;;;;;;;;;;;;;;;;
16/10/2025;1000;;;;;;;;;;;;;;;;;
16/10/2025;1100;;;;;;;;;;;;;;;;;
16/10/2025;1200;;;;;;;;;;;;;;;;;
16/10/2025;1300;;;;;;;;;;;;;;;;;
16/10/2025;1400;;;;;;;;;;;;;;;;;
16/10/2025;1500;;;;;;;;;;;;;;;;;
16/10/2025;1600;;;;;;;;;;;;;;;;;
16/10/2025;1700;;;;;;;;;;;;;;;;;
16/10/2025;1800;;;;;;;;;;;;;;;;;
16/10/2025;1900;;;;;;;;;;;;;;;;;
16/10/2025;2000;;;;;;;;;;;;;;;;;
16/10/2025;2100;;;;;;;;;;;;;;;;;
16/10/2025;2200;;;;;;;;;;;;;;;;;
16/10/2025;2300;;;;;;;;;;;;;;;;;
17/10/2025;0;;;;;;;;;;;;;;;;;
17/10/2025;100;;;;;;;;;;;;;;;;;
17/10/2025;200;;;;;;;;;;;;;;;;;
17/10/2025;300;;;;;;;;;;;;;;;;;
17/10/2025;400;;;;;;;;;;;;;;;;;
17/10/2025;500;;;;;;;;;;;;;;;;;
17/10/2025;600;;;;;;;;;;;;;;;;;
17/10/2025;700;;;;;;;;;;;;;;;;;
17/10/2025;800;;;;;;;;;;;;;;;;;
17/10/2025;900;;;;;;;;;;;;;;;;;
17/10/2025;1000;;;;;;;;;;;;;;;;;
17/10/2025;1100;;;;;;;;;;;;;;;;;
17/10/2025;1200;;;;;;;;;;;;;;;;;
17/10/2025;1300;;;;;;;;;;;;;;;;;
17/10/2025;1400;;;;;;;;;;;;;;;;;
17/10/2025;1500;;;;;;;;;;;;;;;;;
17/10/2025;1600;;;;;;;;;;;;;;;;;
17/10/2025;1700;;;;;;;;;;;;;;;;;
17/10/2025;1800;;;;;;;;;;;;;;;;;
17/10/2025;1900;;;;;;;;;;;;;;;;;
17/10/2025;2000;;;;;;;;;;;;;;;;;
17/10/2025;2100;;;;;;;;;;;;;;;;;
17/10/2025;2200;;;;;;;;;;;;;;;;;
17/10/2025;2300;;;;;;;;;;;;;;;;;
18/10/2025;0;;;;;;;;;;;;;;;;;
18/10/2025;100;;;;;;;;;;;;;;;;;
18/10/2025;200;;;;;;;;;;;;;;;;;
18/10/2025;300;;;;;;;;;;;;;;;;;
18/10/2025;400;;;;;;;;;;;;;;;;;
18/10/2025;500;;;;;;;;;;;;;;;;;
18/10/2025;600;;;;;;;;;;;;;;;;;
18/10/2025;700;;;;;;;;;;;;;;;;;
18/10/2025;800;;;;;;;;;;;;;;;;;
18/10/2025;900;;;;;;;;;;;;;;;;;
18/10/2025;1000;;;;;;;;;;;;;;;;;
18/10/2025;1100;;;;;;;;;;;;;;;;;
18/10/2025;1200;;;;;;;;;;;;;;;;;
18/10/2025;1300;;;;;;;;;;;;;;;;;
18/10/2025;1400;;;;;;;;;;;;;;;;;
18/10/2025;1500;;;;;;;;;;;;;;;;;
18/10/2025;1600;;;;;;;;;;;;;;;;;
18/10/2025;1700;;;;;;;;;;;;;;;;;
18/10/2025;1800;;;;;;;;;;;;;;;;;
18/10/2025;1900;;;;;;;;;;;;;;;;;
18/10/2025;2000;;;;;;;;;;;;;;;;;
18/10/2025;2100;;;;;;;;;;;;;;;;;
18/10/2025;2200;;;;;;;;;;;;;;;;;
18/10/2025;2300;;;;;;;;;;;;;;;;;
19/10/2025;0;;;;;;;;;;;;;;;;;
19/10/2025;100;;;;;;;;;;;;;;;;;
19/10/2025;200;;;;;;;;;;;;;;;;;
19/10/2025;300;;;;;;;;;;;;;;;;;
19/10/2025;400;;;;;;;;;;;;;;;;;
19/10/2025;500;;;;;;;;;;;;;;;;;
19/10/2025;600;;;;;;;;;;;;;;;;;
19/10/2025;700;;;;;;;;;;;;;;;;;
19/10/2025;800;;;;;;;;;;;;;;;;;
19/10/2025;900;;;;;;;;;;;;;;;;;
19/10/2025;1000;;;;;;;;;;;;;;;;;
19/10/2025;1100;;;;;;;;;;;;;;;;;
19/10/2025;1200;;;;;;;;;;;;;;;;;
19/10/2025;1300;;;;;;;;;;;;;;;;;
19/10/2025;1400;;;;;;;;;;;;;;;;;
19/10/2025;1500;;;;;;;;;;;;;;;;;
19/10/2025;1600;;;;;;;;;;;;;;;;;
19/10/2025;1700;;;;;;;;;;;;;;;;;
19/10/2025;1800;;;;;;;;;;;;;;;;;
19/10/2025;1900;;;;;;;;;;;;;;;;;
19/10/2025;2000;;;;;;;;;;;;;;;;;
19/10/2025;2100;;;;;;;;;;;;;;;;;
19/10/2025;2200;;;;;;;;;;;;;;;;;
19/10/2025;2300;;;;;;;;;;;;;;;;;
20/10/2025;0;;;;;;;;;;;;;;;;;
20/10/2025;100;;;;;;;;;;;;;;;;;
20/10/2025;200;;;;;;;;;;;;;;;;;
20/10/2025;300;;;;;;;;;;;;;;;;;
20/10/2025;400;;;;;;;;;;;;;;;;;
